Year,Feature,count,mean,min,25%,50%,75%,max,std,variance,skewness,kurtosis
2003,Precipitation(mm),365.0,3.312528767123288,0.0,0.0,0.0,3.684,46.225,6.764958548021599,45.76466415645049,2.796604001951616,8.883547889974462
2003,Wind(km/h),365.0,2.5839342465753425,0.649,1.976,2.516,3.191,5.244,0.7991576719744348,0.6386529846755983,0.27578695865801295,-0.19994677411294948
2003,Relative Humidity,365.0,0.5532082191780822,0.15,0.366,0.517,0.767,0.972,0.22924569438442668,0.05255358839379796,0.09557602393609613,-1.1876093261513172
2003,Solar(W/m²),365.0,22.36471506849315,3.899,20.092,22.962,26.132,32.136,5.602464831466752,31.387612187821784,-0.9580338298919003,0.9152364330147047
2004,Min Temperature(°C),366.0,14.253412568306011,5.222,11.27875,15.5825,17.0515,20.691,3.6863732760927643,13.589347930690899,-0.6982633067270593,-0.6282542941805387
2004,Max Temperature(°C),366.0,29.20953551912568,20.526,26.87825,28.916,31.57075,40.319,3.4848070472078065,12.14388015626919,0.30695403779897296,0.10053859607220472
2004,Average Temperature(°C),366.0,21.73147540983607,14.671,19.74,22.049,23.728,30.094,2.9342262732586484,8.609683822681337,-0.09051614858031733,-0.09630888551474692
2004,Precipitation(mm),366.0,3.301737704918033,0.0,0.0,0.027,3.2767500000000003,59.132,7.58940913375382,57.59913099950591,4.289126106015021,23.07478471503663
2004,Wind(km/h),366.0,2.5997049180327867,0.84,1.992,2.5425,3.1445,4.767,0.7855101267733072,0.6170261592634172,0.28651563166236943,-0.5111436930438122
2004,Relative Humidity,366.0,0.5837185792349727,0.091,0.4255,0.5714999999999999,0.785,0.963,0.214132912339549,0.045852904147016975,-0.09356928142327862,-1.0771537683338308
2004,Solar(W/m²),366.0,21.548010928961748,4.194,18.544,22.481,24.941000000000003,31.031,5.217103573155406,27.218169693030898,-0.7068708780503437,0.46605408038320073
2005,Min Temperature(°C),365.0,14.234320547945206,5.312,12.247,14.8,16.891,22.268,3.427963277134736,11.750932229384318,-0.6397854140850038,-0.3156392051382846
2005,Max Temperature(°C),365.0,29.48365205479452,20.668,27.038,29.087,31.998,41.677,3.6444981915432453,13.282367068161987,0.3149440927005232,0.10584671356555875
2005,Average Temperature(°C),365.0,21.859002739726026,14.549,19.992,22.106,23.783,30.104,2.9357532042673653,8.618646876366103,-0.14312207678812827,-0.06570955535516054
2005,Precipitation(mm),365.0,4.062701369863014,0.0,0.0,0.0,4.008,88.261,10.102099195468284,102.05240815508095,4.5982105294174715,26.259336260870377
2005,Wind(km/h),365.0,2.514427397260274,0.921,1.966,2.454,3.03,5.13,0.7683042325490744,0.5902913937528222,0.22175276972656566,-0.2531812042131585
2005,Relative Humidity,365.0,0.5699589041095892,0.146,0.391,0.563,0.759,0.968,0.21631709010460354,0.04679308347132317,0.05098421295617553,-1.1338197466799889
2005,Solar(W/m²),365.0,22.42449589041096,5.419,19.867,23.001,25.765,31.83,5.086516464111843,25.872649739680842,-0.83434621869897,0.7595855793150248
2006,Min Temperature(°C),365.0,14.358673972602737,4.358,11.997,15.593,17.176,21.408,3.6989194732769928,13.682005269787746,-0.764578411400827,-0.34929375264014695
2006,Max Temperature(°C),365.0,28.41734246575343,17.326,26.033,28.107,30.746,38.276,3.6912305626255493,13.625183066460929,0.11479132022324309,-0.10517137864521908
2006,Average Temperature(°C),365.0,21.387991780821917,14.224,19.384,21.463,23.335,28.4,3.001410041787568,9.00846223894325,-0.043255388257359244,-0.4657674116148005
2006,Precipitation(mm),365.0,5.106175342465753,0.0,0.0,0.017,5.946,113.743,11.594602743619927,134.43481278235873,4.859316106727187,32.18884535330677
2006,Wind(km/h),365.0,2.5552301369863017,1.059,1.886,2.572,3.158,4.815,0.827330555455536,0.6844758479903658,0.1622867475513157,-0.6496511071752429
2006,Relative Humidity,365.0,0.619372602739726,0.182,0.431,0.617,0.837,0.959,0.2227579584179582,0.049621108038536796,-0.13213891643797873,-1.299252085656583
2006,Solar(W/m²),365.0,21.353427397260273,3.703,18.18,22.841,25.302,32.369,5.7138204414043265,32.64774403660993,-0.8475438994959045,0.4054813800868593
2007,Min Temperature(°C),365.0,14.53684383561644,4.137,12.159,15.672,17.068,22.75,3.5299325072535677,12.460423505765458,-0.7627550930985032,-0.21633465704021582
2007,Max Temperature(°C),365.0,28.608526027397264,18.878,26.505,28.799,31.132,36.737,3.4644801899089077,12.002622986271263,-0.2201922932737164,-0.1338275102968267
2007,Average Temperature(°C),365.0,21.57269315068493,14.592,20.008,21.91,23.226,28.812,2.750763545165052,7.566700081409003,-0.23392931137436107,-0.07285975919666576
2007,Precipitation(mm),365.0,3.4634164383561643,0.0,0.0,0.0,4.331,71.663,7.67253658764426,58.867817688739834,4.605241033523937,29.006038986889774
2007,Wind(km/h),365.0,2.609939726027397,1.002,2.032,2.641,3.125,5.437,0.7832449630742887,0.6134726721812439,0.2737950897681995,-0.004256147707711655
2007,Relative Humidity,365.0,0.6064164383561644,0.162,0.442,0.587,0.805,0.966,0.21796248480870087,0.04750764478398316,-0.12285367121533093,-1.1010415514024507
2007,Solar(W/m²),365.0,21.69754520547945,3.157,19.107,22.615,25.555,31.375,5.42490251507695,29.429567298088223,-0.9909624990762048,1.0853978294987594
2008,Min Temperature(°C),366.0,14.079489071038251,4.948,11.991249999999999,14.722,16.6555,19.458,3.223200883940744,10.389023938236393,-0.703219231740139,-0.4163575941686606
2008,Max Temperature(°C),366.0,27.75476775956284,18.053,25.077,27.166,30.003999999999998,39.425,4.182479745960364,17.493136825368673,0.4878183680584239,-0.1115222477217177
2008,Average Temperature(°C),366.0,20.917139344262296,13.643,19.12175,20.687,22.497,28.891,2.890199693481614,8.353254268201214,0.2730649547380305,-0.03392510552169714
2008,Precipitation(mm),366.0,4.294795081967213,0.0,0.0,0.0,6.36275,71.491,8.627152659954936,74.42776301816751,3.586578283676906,17.68773979635047
2008,Wind(km/h),366.0,2.573284153005464,0.772,1.95425,2.564,3.07575,4.928,0.8067607111549577,0.6508628450632531,0.2649837415228609,-0.3674297174362926
2008,Relative Humidity,366.0,0.6226174863387979,0.127,0.43074999999999997,0.6625000000000001,0.8352499999999999,0.974,0.2358802368981844,0.055639486159143596,-0.31479108978094916,-1.0975323020086525
2008,Solar(W/m²),366.0,21.676543715846996,1.679,17.979,22.782,26.2825,31.771,6.295430195795876,39.6324413501385,-0.8651734077274988,0.5511105818253541
2009,Min Temperature(°C),365.0,14.347652054794521,5.051,11.691,15.28,16.907,22.525,3.37026085533407,11.358658232997136,-0.5857713501293454,-0.33463514778673087
2009,Max Temperature(°C),365.0,27.435591780821916,17.932,25.056,27.171,29.409,37.95,3.9119500351365417,15.303353077404791,0.2858490766174476,0.0334229362941354
2009,Average Temperature(°C),365.0,20.891616438356166,12.995,19.095,20.676,22.338,28.426,2.8252611988075147,7.9821008414872745,0.3285586914036616,0.2429047738380934
2009,Precipitation(mm),365.0,6.383835616438355,0.0,0.0,0.084,6.794,106.348,14.230591787650622,202.50974262674936,3.732972485855191,16.201662110778333
2009,Wind(km/h),365.0,2.495082191780822,0.976,1.925,2.428,3.028,4.866,0.7926281321422518,0.628259355863315,0.4255015760880295,-0.19622763109015295
2009,Relative Humidity,365.0,0.658758904109589,0.171,0.469,0.704,0.866,0.975,0.22391981727891846,0.05014008457022423,-0.331570917676466,-1.2114811175023938
2009,Solar(W/m²),365.0,21.02983561643836,1.222,17.906,22.547,25.212,31.079,6.324525386818223,39.999621368508194,-1.0111983410219898,0.5854806742915679
2010,Min Temperature(°C),365.0,14.509230136986304,6.299,12.041,15.581,16.856,19.354,3.183326378414073,10.133566831506858,-0.7559677148532787,-0.5519498566658916
2010,Max Temperature(°C),365.0,27.992523287671233,19.022,25.345,27.264,29.98,40.975,4.035326159949897,16.28385721717598,0.6349867799746555,0.28382367679285636
2010,Average Temperature(°C),365.0,21.25088219178082,15.295,19.448,21.209,22.85,29.372,2.858767461847546,8.172551400918259,0.2974001429320777,-0.10550261683090945
2010,Precipitation(mm),365.0,5.907273972602739,0.0,0.0,0.161,7.033,118.031,13.249513520470448,175.5496085291292,4.622665334129112,27.628482513405224
2010,Wind(km/h),365.0,2.490860273972603,0.701,1.855,2.404,3.103,6.104,0.8516356755265688,0.7252833238295952,0.5447998956658269,0.6534082967039581
2010,Relative Humidity,365.0,0.657013698630137,0.179,0.503,0.688,0.862,0.968,0.23054602488885328,0.05315146959205176,-0.5386078035024565,-0.9106188432789941
2010,Solar(W/m²),365.0,22.389191780821918,2.041,19.68,22.965,27.12,31.528,6.105517814387279,37.277347781800415,-0.9549199061640488,0.674563177851268
2011,Min Temperature(°C),365.0,12.757769863013698,4.087,10.084,13.535,15.513,18.662,3.405435335755524,11.59698982601234,-0.5701979048355266,-0.663474683027355
2011,Max Temperature(°C),365.0,26.953268493150684,18.175,24.672,26.407,28.933,40.005,3.6146073053195447,13.06538597166942,0.5905487047462128,0.5177743489128721
2011,Average Temperature(°C),365.0,19.85550410958904,13.907,18.218,19.914,20.96,28.782,2.459776542855014,6.050500640779765,0.4340162601699654,0.6492722937804958
2011,Precipitation(mm),365.0,4.870775342465754,0.0,0.0,0.23,6.339,87.379,9.545849796613181,91.12324833949991,3.9399258242327075,22.719554268840156
2011,Wind(km/h),365.0,2.20707397260274,0.708,1.697,2.171,2.705,4.444,0.6931500777085053,0.48045703022730707,0.3422345135434673,-0.2146811783235405
2011,Relative Humidity,365.0,0.6911013698630137,0.193,0.544,0.75,0.88,0.973,0.2169083163871282,0.047049217717898516,-0.6324902000283598,-0.834404344577639
2011,Solar(W/m²),365.0,22.48038082191781,1.216,20.187,23.514,26.391,31.648,5.828926486386421,33.97638398369715,-1.19845732151486,1.4054662272220546
2012,Min Temperature(°C),366.0,13.047114754098363,3.456,10.13225,14.145499999999998,15.8155,19.638,3.5631222321988814,12.695840041589939,-0.6388262507502723,-0.6554916290387776
2012,Max Temperature(°C),366.0,27.224281420765028,18.517,24.588,26.349,29.90225,40.002,3.954257699078595,15.636153950722345,0.8404242992365801,0.27611908093002757
2012,Average Temperature(°C),366.0,20.135707650273222,13.291,18.0985,19.84,21.776249999999997,29.241,2.950999881497599,8.708400300598843,0.43156623017273715,0.06022767451748834
2012,Precipitation(mm),366.0,4.6792349726775955,0.0,0.0,0.1545,6.45825,73.255,9.06465136184287,82.1679043117598,3.482170458130267,16.32375527414407
2012,Wind(km/h),366.0,2.207275956284153,0.696,1.774,2.24,2.6555,3.937,0.6579210535319493,0.43286011268059005,-0.018152396779703015,-0.25186600866093967
2012,Relative Humidity,366.0,0.6816693989071039,0.223,0.505,0.7235,0.875,0.966,0.20979481820564358,0.04401386574593904,-0.4266330400239826,-1.119298789089877
2012,Solar(W/m²),366.0,22.39167486338798,3.824,19.61425,23.058500000000002,25.94525,31.638,5.179884130588764,26.831199606325317,-0.8168780940062255,0.6069032186396681
2013,Min Temperature(°C),365.0,13.072372602739726,3.305,10.084,14.342,15.978,20.845,3.629659730867991,13.1744297618847,-0.5506745949081243,-0.8740883813375224
2013,Max Temperature(°C),365.0,27.30746575342466,18.965,24.943,26.649,29.367,39.274,3.8019729677251743,14.454998447312969,0.7014988707144121,0.3384118216797667
2013,Average Temperature(°C),365.0,20.189950684931507,13.554,18.24,20.284,21.83,28.228,2.759043806888644,7.612322728330581,0.21126324641348596,-0.11836697793309003
2013,Precipitation(mm),365.0,5.3479315068493145,0.0,0.0,0.106,5.883,120.46,12.419775422808122,154.25082155298867,5.22547564492011,35.961386032631545
2013,Wind(km/h),365.0,2.2837506849315066,0.699,1.836,2.235,2.744,4.731,0.6795349054104819,0.4617676876712326,0.3178121736544831,0.0397424376469826
2013,Relative Humidity,365.0,0.678704109589041,0.209,0.505,0.73,0.87,0.971,0.21331524963026705,0.04550339572482315,-0.5092562154165581,-0.9853605297318988
2013,Solar(W/m²),365.0,22.691449315068496,4.288,20.986,23.325,26.638,31.474,5.817324924832532,33.84126928107782,-1.1108908764737995,0.9694116826180692
2014,Min Temperature(°C),212.0,12.815301886792453,5.324,9.899999999999999,13.441500000000001,15.78025,17.995,3.4375076587104654,11.816458903693105,-0.36279150874849736,-1.0800274963358223
2014,Max Temperature(°C),212.0,24.958570754716984,16.496,23.880499999999998,25.287,26.32575,30.517,2.18085217912575,4.756116227197533,-1.074955465634134,2.6064769373195658
2014,Average Temperature(°C),212.0,18.88690566037736,13.156,17.4175,19.148,20.445249999999998,22.902,1.962454776383826,3.851228749351693,-0.3267689644966659,-0.5573650717159269
2014,Precipitation(mm),212.0,5.278617924528302,0.0,0.0,0.3295,6.113,106.643,11.99253363023362,143.82086287228435,5.346365862934592,35.92304566702933
2014,Wind(km/h),212.0,2.1943490566037736,0.819,1.68025,2.212,2.6155,4.504,0.72805608922063,0.530065669051238,0.24199903485776525,-0.1902743648387073
2014,Relative Humidity,212.0,0.7850047169811321,0.407,0.714,0.819,0.894,0.974,0.13643443637103356,0.018614355427881608,-0.8041818761311279,-0.1880865517506587
2014,Solar(W/m²),212.0,20.59182547169811,1.981,18.79325,22.256,23.62575,30.749,5.280492851182173,27.88360475138604,-1.323195416419737,1.8913131675610044
